ProjectURL,SHA,Test,project_name,java_class,test_method,module,source_file,test_method_code
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#lockBlockTest2,Alluxio-alluxio,tachyon.client.TachyonFSTest,lockBlockTest2,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void lockBlockTest2() throws IOException {
    TachyonFile tFile = null;
    int numOfFiles = 5;
    int fileSize = WORKER_CAPACITY_BYTES / numOfFiles;
    List<Integer> fileIds = new ArrayList<Integer>();
    for (int k = 0; k < numOfFiles; k ++) {
      fileIds.add(TestUtils.createByteFile(
          mTfs, ""/file_"" + k, WriteType.CACHE_THROUGH, fileSize));
    }
    for (int k = 0; k < numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      Assert.assertTrue(tFile.isInMemory());
      Assert.assertNotNull(tFile.readByteBuffer());
    }
    fileIds.add(TestUtils.createByteFile(
        mTfs, ""/file_"" + numOfFiles, WriteType.CACHE_THROUGH, fileSize));

    for (int k = 0; k < numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      Assert.assertTrue(tFile.isInMemory());
    }
    CommonUtils.sleepMs(null, SLEEP_MS);
    tFile = mTfs.getFile(fileIds.get(numOfFiles));
    Assert.assertFalse(tFile.isInMemory());
  }"
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#lockBlockTest3,Alluxio-alluxio,tachyon.client.TachyonFSTest,lockBlockTest3,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void lockBlockTest3() throws IOException {
    TachyonFile tFile = null;
    int numOfFiles = 5;
    int fileSize = WORKER_CAPACITY_BYTES / numOfFiles;
    List<Integer> fileIds = new ArrayList<Integer>();
    for (int k = 0; k < numOfFiles; k ++) {
      fileIds.add(TestUtils.createByteFile(
          mTfs, ""/file_"" + k, WriteType.CACHE_THROUGH, fileSize));
    }
    for (int k = 0; k < numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      Assert.assertTrue(tFile.isInMemory());
      if (k < numOfFiles - 1) {
        Assert.assertNotNull(tFile.readByteBuffer());
      }
    }
    fileIds.add(TestUtils.createByteFile(
        mTfs, ""/file_"" + numOfFiles, WriteType.CACHE_THROUGH, fileSize));

    for (int k = 0; k <= numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      if (k != numOfFiles - 1) {
        Assert.assertTrue(tFile.isInMemory());
      } else {
        CommonUtils.sleepMs(null, SLEEP_MS);
        Assert.assertFalse(tFile.isInMemory());
      }
    }
  }"
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#lockBlockTest4,Alluxio-alluxio,tachyon.client.TachyonFSTest,lockBlockTest4,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void lockBlockTest4() throws IOException {
    TachyonFile tFile = null;
    int numOfFiles = 5;
    int fileSize = WORKER_CAPACITY_BYTES / numOfFiles;
    List<Integer> fileIds = new ArrayList<Integer>();
    for (int k = 0; k <= numOfFiles; k ++) {
      fileIds.add(TestUtils.createByteFile(
          mTfs, ""/file_"" + k, WriteType.CACHE_THROUGH, fileSize));
    }
    for (int k = 0; k <= numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      CommonUtils.sleepMs(null, SLEEP_MS);
      Assert.assertFalse(tFile.isInMemory());
      if (k < numOfFiles) {
        Assert.assertNull(tFile.readByteBuffer());
        Assert.assertTrue(tFile.recache());
        Assert.assertNotNull(tFile.readByteBuffer());
      } else {
        Assert.assertNull(tFile.readByteBuffer());
        Assert.assertFalse(tFile.recache());
        Assert.assertNull(tFile.readByteBuffer());
      }
    }
  }"
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#unlockBlockTest1,Alluxio-alluxio,tachyon.client.TachyonFSTest,unlockBlockTest1,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void unlockBlockTest1() throws IOException {
    TachyonFile tFile = null;
    int numOfFiles = 5;
    int fileSize = WORKER_CAPACITY_BYTES / numOfFiles;
    List<Integer> fileIds = new ArrayList<Integer>();
    for (int k = 0; k < numOfFiles; k ++) {
      fileIds.add(TestUtils.createByteFile(
          mTfs, ""/file_"" + k, WriteType.CACHE_THROUGH, fileSize));
    }
    for (int k = 0; k < numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      Assert.assertTrue(tFile.isInMemory());
      TachyonByteBuffer tBuf = tFile.readByteBuffer();
      Assert.assertNotNull(tBuf);
      tBuf.close();
    }
    fileIds.add(TestUtils.createByteFile(
        mTfs, ""/file_"" + numOfFiles, WriteType.CACHE_THROUGH, fileSize));

    CommonUtils.sleepMs(null, SLEEP_MS);
    tFile = mTfs.getFile(fileIds.get(0));
    Assert.assertFalse(tFile.isInMemory());
    for (int k = 1; k <= numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      Assert.assertTrue(tFile.isInMemory());
    }
  }"
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#unlockBlockTest2,Alluxio-alluxio,tachyon.client.TachyonFSTest,unlockBlockTest2,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void unlockBlockTest2() throws IOException {
    TachyonFile tFile = null;
    int numOfFiles = 5;
    int fileSize = WORKER_CAPACITY_BYTES / numOfFiles;
    List<Integer> fileIds = new ArrayList<Integer>();
    for (int k = 0; k < numOfFiles; k ++) {
      fileIds.add(TestUtils.createByteFile(
          mTfs, ""/file_"" + k, WriteType.CACHE_THROUGH, fileSize));
    }
    for (int k = 0; k < numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      Assert.assertTrue(tFile.isInMemory());
      TachyonByteBuffer tBuf = tFile.readByteBuffer();
      Assert.assertNotNull(tBuf);
      tBuf = tFile.readByteBuffer();
      Assert.assertNotNull(tBuf);
      tBuf.close();
    }
    fileIds.add(TestUtils.createByteFile(
        mTfs, ""/file_"" + numOfFiles, WriteType.CACHE_THROUGH, fileSize));

    for (int k = 0; k < numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      Assert.assertTrue(tFile.isInMemory());
    }
    CommonUtils.sleepMs(null, SLEEP_MS);
    tFile = mTfs.getFile(fileIds.get(numOfFiles));
    Assert.assertFalse(tFile.isInMemory());
  }"
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#unlockBlockTest3,Alluxio-alluxio,tachyon.client.TachyonFSTest,unlockBlockTest3,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void unlockBlockTest3() throws IOException {
    TachyonFile tFile = null;
    int numOfFiles = 5;
    int fileSize = WORKER_CAPACITY_BYTES / numOfFiles;
    List<Integer> fileIds = new ArrayList<Integer>();
    for (int k = 0; k < numOfFiles; k ++) {
      fileIds.add(TestUtils.createByteFile(
          mTfs, ""/file_"" + k, WriteType.CACHE_THROUGH, fileSize));
    }
    for (int k = 0; k < numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      Assert.assertTrue(tFile.isInMemory());
      TachyonByteBuffer tBuf1 = tFile.readByteBuffer();
      Assert.assertNotNull(tBuf1);
      TachyonByteBuffer tBuf2 = tFile.readByteBuffer();
      Assert.assertNotNull(tBuf2);
      tBuf1.close();
      tBuf2.close();
    }
    fileIds.add(TestUtils.createByteFile(
        mTfs, ""/file_"" + numOfFiles, WriteType.CACHE_THROUGH, fileSize));

    CommonUtils.sleepMs(null, SLEEP_MS);
    tFile = mTfs.getFile(fileIds.get(0));
    Assert.assertFalse(tFile.isInMemory());
    for (int k = 1; k <= numOfFiles; k ++) {
      tFile = mTfs.getFile(fileIds.get(k));
      Assert.assertTrue(tFile.isInMemory());
    }
  }"
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#createFileTest2,Alluxio-alluxio,tachyon.client.TachyonFSTest,createFileTest2,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void createFileTest2() throws Exception {
    Assert.assertEquals(3, mTfs.createFile(""/root/testFile1""));
    Assert.assertTrue(mTfs.exist(""/root/testFile1""));
    Assert.assertEquals(4, mTfs.createFile(""/root/testFile2""));
    Assert.assertTrue(mTfs.exist(""/root/testFile2""));
    Assert.assertEquals(5, mTfs.createFile(""/root/testFile3""));
    Assert.assertTrue(mTfs.exist(""/root/testFile3""));
  }"
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#renameFileTest1,Alluxio-alluxio,tachyon.client.TachyonFSTest,renameFileTest1,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void renameFileTest1() throws IOException {
    int fileId = mTfs.createFile(""/root/testFile1"");
    for (int k = 1; k < 10; k ++) {
      Assert.assertTrue(mTfs.exist(""/root/testFile"" + k));
      Assert.assertTrue(mTfs.rename(""/root/testFile"" + k, ""/root/testFile"" + (k + 1)));
      Assert.assertEquals(fileId, mTfs.getFileId(""/root/testFile"" + (k + 1)));
      Assert.assertFalse(mTfs.exist(""/root/testFile"" + k));
    }
  }"
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#renameFileTest2,Alluxio-alluxio,tachyon.client.TachyonFSTest,renameFileTest2,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void renameFileTest2() throws IOException {
    mTfs.createFile(""/root/testFile1"");
    Assert.assertTrue(mTfs.rename(""/root/testFile1"", ""/root/testFile1""));
  }"
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#createFileTest,Alluxio-alluxio,tachyon.client.TachyonFSTest,createFileTest,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void createFileTest() throws Exception {
    int fileId = mTfs.createFile(""/root/testFile1"");
    Assert.assertEquals(3, fileId);
    fileId = mTfs.createFile(""/root/testFile2"");
    Assert.assertEquals(4, fileId);
    fileId = mTfs.createFile(""/root/testFile3"");
    Assert.assertEquals(5, fileId);
  }"
https://github.com/Alluxio/alluxio,78c063ae181279d81cbc0808a684864a8c8b311c,tachyon.client.TachyonFSTest#deleteFileTest,Alluxio-alluxio,tachyon.client.TachyonFSTest,deleteFileTest,.,src/test/java/tachyon/client/TachyonFSTest.java,"@Test
  public void deleteFileTest() throws IOException {
    List<ClientWorkerInfo> workers = mTfs.getWorkersInfo();
    Assert.assertEquals(1, workers.size());
    Assert.assertEquals(WORKER_CAPACITY_BYTES, workers.get(0).getCapacityBytes());
    Assert.assertEquals(0, workers.get(0).getUsedBytes());
    int writeBytes = USER_QUOTA_UNIT_BYTES * 2;

    for (int k = 0; k < 5; k ++) {
      int fileId = TestUtils.createByteFile(mTfs, ""/file"" + k, WriteType.MUST_CACHE, writeBytes);
      TachyonFile file = mTfs.getFile(fileId);
      Assert.assertTrue(file.isInMemory());
      Assert.assertTrue(mTfs.exist(""/file"" + k));

      workers = mTfs.getWorkersInfo();
      Assert.assertEquals(1, workers.size());
      Assert.assertEquals(WORKER_CAPACITY_BYTES, workers.get(0).getCapacityBytes());
      Assert.assertEquals(writeBytes * (k + 1), workers.get(0).getUsedBytes());
    }

    for (int k = 0; k < 5; k ++) {
      int fileId = mTfs.getFileId(""/file"" + k);
      mTfs.delete(fileId, true);
      Assert.assertFalse(mTfs.exist(""/file"" + k));

      CommonUtils.sleepMs(null, SLEEP_MS);
      workers = mTfs.getWorkersInfo();
      Assert.assertEquals(1, workers.size());
      Assert.assertEquals(WORKER_CAPACITY_BYTES, workers.get(0).getCapacityBytes());
      Assert.assertEquals(writeBytes * (4 - k), workers.get(0).getUsedBytes());
    }
  }"
https://github.com/apache/ambari,675d6aeb5435c502640f47854af0e04b8428d697,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetClusters,apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest,testGetClusters,ambari-server,ambari-server/src/test/java/org/apache/ambari/server/controller/AmbariManagementControllerTest.java,"@Test
  public void testGetClusters() throws AmbariException {
    clusters.addCluster(""c1"");

    Cluster c1 = clusters.getCluster(""c1"");

    c1.setDesiredStackVersion(new StackId(""HDP-0.1""));

    ClusterRequest r = new ClusterRequest(null, null, null, null);
    Set<ClusterResponse> resp = controller.getClusters(Collections.singleton(r));
    Assert.assertEquals(1, resp.size());

    ClusterResponse resp1 = resp.iterator().next();

    Assert.assertEquals(c1.getClusterId(), resp1.getClusterId().longValue());
    Assert.assertEquals(c1.getClusterName(), resp1.getClusterName());
    Assert.assertEquals(c1.getDesiredStackVersion().getStackId(),
        resp1.getDesiredStackVersion());
  }"
https://github.com/apache/ambari,675d6aeb5435c502640f47854af0e04b8428d697,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetClustersWithFilters,apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest,testGetClustersWithFilters,ambari-server,ambari-server/src/test/java/org/apache/ambari/server/controller/AmbariManagementControllerTest.java,"@Test
  public void testGetClustersWithFilters() throws AmbariException {
    clusters.addCluster(""c1"");
    clusters.addCluster(""c2"");
    clusters.addCluster(""c3"");
    clusters.addCluster(""c4"");

    Cluster c1 = clusters.getCluster(""c1"");
    Cluster c2 = clusters.getCluster(""c2"");
    Cluster c3 = clusters.getCluster(""c3"");
    Cluster c4 = clusters.getCluster(""c4"");

    c1.setDesiredStackVersion(new StackId(""HDP-0.1""));
    c2.setDesiredStackVersion(new StackId(""HDP-0.1""));
    c3.setDesiredStackVersion(new StackId(""HDP-1.1.0""));

    ClusterRequest r = new ClusterRequest(null, null, null, null);
    Set<ClusterResponse> resp = controller.getClusters(Collections.singleton(r));
    Assert.assertEquals(4, resp.size());

    r = new ClusterRequest(null, ""c1"", null, null);
    resp = controller.getClusters(Collections.singleton(r));
    Assert.assertEquals(1, resp.size());
    Assert.assertEquals(c1.getClusterId(),
        resp.iterator().next().getClusterId().longValue());

    r = new ClusterRequest(null, null, ""HDP-0.1"", null);
    resp = controller.getClusters(Collections.singleton(r));
    Assert.assertEquals(2, resp.size());

    r = new ClusterRequest(null, null, """", null);
    resp = controller.getClusters(Collections.singleton(r));
    Assert.assertEquals(1, resp.size());
    Assert.assertEquals(c4.getClusterId(),
        resp.iterator().next().getClusterId().longValue());
  }"
https://github.com/apache/ambari,675d6aeb5435c502640f47854af0e04b8428d697,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetServices,apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest,testGetServices,ambari-server,ambari-server/src/test/java/org/apache/ambari/server/controller/AmbariManagementControllerTest.java,"@Test
  public void testGetServices() throws AmbariException {
    clusters.addCluster(""c1"");
    Cluster c1 = clusters.getCluster(""c1"");
    c1.setDesiredStackVersion(new StackId(""HDP-0.1""));
    Service s1 = serviceFactory.createNew(c1, ""HDFS"");

    c1.addService(s1);
    s1.setDesiredStackVersion(new StackId(""HDP-0.1""));
    s1.setDesiredState(State.INSTALLED);

    s1.persist();

    ServiceRequest r = new ServiceRequest(""c1"", null, null, null);
    Set<ServiceResponse> resp = controller.getServices(Collections.singleton(r));

    ServiceResponse resp1 = resp.iterator().next();

    Assert.assertEquals(s1.getClusterId(), resp1.getClusterId().longValue());
    Assert.assertEquals(s1.getCluster().getClusterName(),
        resp1.getClusterName());
    Assert.assertEquals(s1.getName(), resp1.getServiceName());
    Assert.assertEquals(""HDP-0.1"", s1.getDesiredStackVersion().getStackId());
    Assert.assertEquals(s1.getDesiredStackVersion().getStackId(),
        resp1.getDesiredStackVersion());
    Assert.assertEquals(State.INSTALLED.toString(), resp1.getDesiredState());

  }"
https://github.com/apache/ambari,675d6aeb5435c502640f47854af0e04b8428d697,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetServicesWithFilters,apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest,testGetServicesWithFilters,ambari-server,ambari-server/src/test/java/org/apache/ambari/server/controller/AmbariManagementControllerTest.java,"@Test
  public void testGetServicesWithFilters() throws AmbariException {
    clusters.addCluster(""c1"");
    clusters.addCluster(""c2"");
    Cluster c1 = clusters.getCluster(""c1"");
    Cluster c2 = clusters.getCluster(""c2"");
    c1.setDesiredStackVersion(new StackId(""HDP-0.2""));
    c2.setDesiredStackVersion(new StackId(""HDP-0.2""));

    Service s1 = serviceFactory.createNew(c1, ""HDFS"");
    Service s2 = serviceFactory.createNew(c1, ""MAPREDUCE"");
    Service s3 = serviceFactory.createNew(c1, ""HBASE"");
    Service s4 = serviceFactory.createNew(c2, ""HIVE"");
    Service s5 = serviceFactory.createNew(c2, ""ZOOKEEPER"");

    c1.addService(s1);
    c1.addService(s2);
    c1.addService(s3);
    c2.addService(s4);
    c2.addService(s5);

    s1.setDesiredState(State.INSTALLED);
    s2.setDesiredState(State.INSTALLED);
    s4.setDesiredState(State.INSTALLED);

    s1.persist();
    s2.persist();
    s3.persist();
    s4.persist();
    s5.persist();

    ServiceRequest r = new ServiceRequest(null, null, null, null);
    Set<ServiceResponse> resp;

    try {
      controller.getServices(Collections.singleton(r));
      fail(""Expected failure for invalid request"");
    } catch (Exception e) {
      // Expected
    }

    r = new ServiceRequest(c1.getClusterName(), null, null, null);
    resp = controller.getServices(Collections.singleton(r));
    Assert.assertEquals(3, resp.size());

    r = new ServiceRequest(c1.getClusterName(), s2.getName(), null, null);
    resp = controller.getServices(Collections.singleton(r));
    Assert.assertEquals(1, resp.size());
    Assert.assertEquals(s2.getName(), resp.iterator().next().getServiceName());

    try {
      r = new ServiceRequest(c2.getClusterName(), s1.getName(), null, null);
      resp = controller.getServices(Collections.singleton(r));
      fail(""Expected failure for invalid service"");
    } catch (Exception e) {
      // Expected
    }

    r = new ServiceRequest(c1.getClusterName(), null, null, ""INSTALLED"");
    resp = controller.getServices(Collections.singleton(r));
    Assert.assertEquals(2, resp.size());

    r = new ServiceRequest(c2.getClusterName(), null, null, ""INIT"");
    resp = controller.getServices(Collections.singleton(r));
    Assert.assertEquals(1, resp.size());

    ServiceRequest r1, r2, r3;
    r1 = new ServiceRequest(c1.getClusterName(), null, null, ""INSTALLED"");
    r2 = new ServiceRequest(c2.getClusterName(), null, null, ""INIT"");
    r3 = new ServiceRequest(c2.getClusterName(), null, null, ""INIT"");

    Set<ServiceRequest> reqs = new HashSet<ServiceRequest>();
    reqs.addAll(Arrays.asList(r1, r2, r3));
    resp = controller.getServices(reqs);
    Assert.assertEquals(3, resp.size());

  }"
https://github.com/apache/ambari,675d6aeb5435c502640f47854af0e04b8428d697,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetServiceComponents,apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest,testGetServiceComponents,ambari-server,ambari-server/src/test/java/org/apache/ambari/server/controller/AmbariManagementControllerTest.java,"@Test
  public void testGetServiceComponents() throws AmbariException {
    clusters.addCluster(""c1"");
    Cluster c1 = clusters.getCluster(""c1"");
    c1.setDesiredStackVersion(new StackId(""HDP-0.2""));
    Service s1 = serviceFactory.createNew(c1, ""HDFS"");
    c1.addService(s1);
    s1.setDesiredState(State.INSTALLED);
    s1.persist();
    ServiceComponent sc1 = serviceComponentFactory.createNew(s1, ""DATANODE"");
    s1.addServiceComponent(sc1);
    sc1.persist();
    sc1.setDesiredStackVersion(new StackId(""HDP-0.1""));
    sc1.setDesiredState(State.UNINSTALLED);

    ServiceComponentRequest r = new ServiceComponentRequest(""c1"",
       s1.getName(), sc1.getName(), null, null);

    Set<ServiceComponentResponse> resps = controller.getComponents(Collections.singleton(r));
    Assert.assertEquals(1, resps.size());

    ServiceComponentResponse resp = resps.iterator().next();

    Assert.assertEquals(c1.getClusterName(), resp.getClusterName());
    Assert.assertEquals(sc1.getName(), resp.getComponentName());
    Assert.assertEquals(s1.getName(), resp.getServiceName());
    Assert.assertEquals(""HDP-0.1"", resp.getDesiredStackVersion());
    Assert.assertEquals(sc1.getDesiredState().toString(),
        resp.getDesiredState());
    Assert.assertEquals(c1.getClusterId(), resp.getClusterId().longValue());

  }"
https://github.com/apache/ambari,675d6aeb5435c502640f47854af0e04b8428d697,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetServiceComponentsWithFilters,apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest,testGetServiceComponentsWithFilters,ambari-server,ambari-server/src/test/java/org/apache/ambari/server/controller/AmbariManagementControllerTest.java,"@Test
  public void testGetServiceComponentsWithFilters() throws AmbariException {
    clusters.addCluster(""c1"");
    clusters.addCluster(""c2"");
    Cluster c1 = clusters.getCluster(""c1"");
    Cluster c2 = clusters.getCluster(""c2"");
    c1.setDesiredStackVersion(new StackId(""HDP-0.2""));
    c2.setDesiredStackVersion(new StackId(""HDP-0.2""));

    Service s1 = serviceFactory.createNew(c1, ""HDFS"");
    Service s2 = serviceFactory.createNew(c1, ""MAPREDUCE"");
    Service s3 = serviceFactory.createNew(c1, ""HBASE"");
    Service s4 = serviceFactory.createNew(c2, ""HIVE"");
    Service s5 = serviceFactory.createNew(c2, ""ZOOKEEPER"");

    c1.addService(s1);
    c1.addService(s2);
    c1.addService(s3);
    c2.addService(s4);
    c2.addService(s5);

    s1.setDesiredState(State.INSTALLED);
    s2.setDesiredState(State.INSTALLED);
    s4.setDesiredState(State.INSTALLED);

    s1.persist();
    s2.persist();
    s3.persist();
    s4.persist();
    s5.persist();

    ServiceComponent sc1 = serviceComponentFactory.createNew(s1, ""DATANODE"");
    ServiceComponent sc2 = serviceComponentFactory.createNew(s1, ""NAMENODE"");
    ServiceComponent sc3 = serviceComponentFactory.createNew(s3,
        ""HBASE_REGIONSERVER"");
    ServiceComponent sc4 = serviceComponentFactory.createNew(s4, ""HIVE_SERVER"");
    ServiceComponent sc5 = serviceComponentFactory.createNew(s4, ""HIVE_CLIENT"");
    ServiceComponent sc6 = serviceComponentFactory.createNew(s4,
        ""MYSQL_SERVER"");
    ServiceComponent sc7 = serviceComponentFactory.createNew(s5,
        ""ZOOKEEPER_SERVER"");
    ServiceComponent sc8 = serviceComponentFactory.createNew(s5,
        ""ZOOKEEPER_CLIENT"");

    s1.addServiceComponent(sc1);
    s1.addServiceComponent(sc2);
    s3.addServiceComponent(sc3);
    s4.addServiceComponent(sc4);
    s4.addServiceComponent(sc5);
    s4.addServiceComponent(sc6);
    s5.addServiceComponent(sc7);
    s5.addServiceComponent(sc8);

    sc1.setDesiredState(State.UNINSTALLED);
    sc3.setDesiredState(State.UNINSTALLED);
    sc5.setDesiredState(State.UNINSTALLED);
    sc6.setDesiredState(State.UNINSTALLED);
    sc7.setDesiredState(State.UNINSTALLED);
    sc8.setDesiredState(State.UNINSTALLED);

    sc1.persist();
    sc2.persist();
    sc3.persist();
    sc4.persist();
    sc5.persist();
    sc6.persist();
    sc7.persist();
    sc8.persist();

    ServiceComponentRequest r = new ServiceComponentRequest(null, null,
        null, null, null);

    try {
      controller.getComponents(Collections.singleton(r));
      fail(""Expected failure for invalid cluster"");
    } catch (Exception e) {
      // Expected
    }

    // all comps per cluster
    r = new ServiceComponentRequest(c1.getClusterName(),
        null, null, null, null);
    Set<ServiceComponentResponse> resps = controller.getComponents(Collections.singleton(r));
    Assert.assertEquals(3, resps.size());

    // all comps per cluster filter on state
    r = new ServiceComponentRequest(c2.getClusterName(),
        null, null, null, State.UNINSTALLED.toString());
    resps = controller.getComponents(Collections.singleton(r));
    Assert.assertEquals(4, resps.size());

    // all comps for given service
    r = new ServiceComponentRequest(c2.getClusterName(),
        s5.getName(), null, null, null);
    resps = controller.getComponents(Collections.singleton(r));
    Assert.assertEquals(2, resps.size());

    // all comps for given service filter by state
    r = new ServiceComponentRequest(c2.getClusterName(),
        s4.getName(), null, null, State.INIT.toString());
    resps = controller.getComponents(Collections.singleton(r));
    Assert.assertEquals(1, resps.size());
    Assert.assertEquals(sc4.getName(),
        resps.iterator().next().getComponentName());

    // get single given comp
    r = new ServiceComponentRequest(c2.getClusterName(),
        null, sc5.getName(), null, State.INIT.toString());
    resps = controller.getComponents(Collections.singleton(r));
    Assert.assertEquals(1, resps.size());
    Assert.assertEquals(sc5.getName(),
        resps.iterator().next().getComponentName());

    // get single given comp and given svc
    r = new ServiceComponentRequest(c2.getClusterName(),
        s4.getName(), sc5.getName(), null, State.INIT.toString());
    resps = controller.getComponents(Collections.singleton(r));
    Assert.assertEquals(1, resps.size());
    Assert.assertEquals(sc5.getName(),
        resps.iterator().next().getComponentName());


    ServiceComponentRequest r1, r2, r3;
    Set<ServiceComponentRequest> reqs = new HashSet<ServiceComponentRequest>();
    r1 = new ServiceComponentRequest(c2.getClusterName(),
        null, null, null, State.UNINSTALLED.toString());
    r2 = new ServiceComponentRequest(c1.getClusterName(),
        null, null, null, null);
    r3 = new ServiceComponentRequest(c1.getClusterName(),
        null, null, null, State.INIT.toString());
    reqs.addAll(Arrays.asList(r1, r2, r3));
    resps = controller.getComponents(reqs);
    Assert.assertEquals(7, resps.size());
  }"
https://github.com/apache/ambari,675d6aeb5435c502640f47854af0e04b8428d697,org.apache.ambari.server.controller.AmbariManagementControllerTest#testGetServiceComponentHosts,apache-ambari,org.apache.ambari.server.controller.AmbariManagementControllerTest,testGetServiceComponentHosts,ambari-server,ambari-server/src/test/java/org/apache/ambari/server/controller/AmbariManagementControllerTest.java,"@Test
  public void testGetServiceComponentHosts() throws AmbariException {
    clusters.addCluster(""c1"");
    Cluster c1 = clusters.getCluster(""c1"");
    c1.setDesiredStackVersion(new StackId(""HDP-0.1""));
    clusters.addHost(""h1"");
    clusters.getHost(""h1"").setOsType(""centos5"");
    clusters.getHost(""h1"").persist();
    clusters.mapHostToCluster(""h1"", ""c1"");
    Service s1 = serviceFactory.createNew(c1, ""HDFS"");
    c1.addService(s1);
    s1.persist();
    ServiceComponent sc1 = serviceComponentFactory.createNew(s1, ""DATANODE"");
    s1.addServiceComponent(sc1);
    sc1.setDesiredState(State.UNINSTALLED);
    sc1.persist();
    ServiceComponentHost sch1 = serviceComponentHostFactory.createNew(sc1, ""h1"",
        false);
    sc1.addServiceComponentHost(sch1);
    sch1.setDesiredState(State.INSTALLED);
    sch1.setState(State.INSTALLING);
    sch1.setDesiredStackVersion(new StackId(""HDP-1.1.0""));
    sch1.setStackVersion(new StackId(""HDP-0.1""));

    sch1.persist();

    ServiceComponentHostRequest r =
        new ServiceComponentHostRequest(c1.getClusterName(),
            null, null, null, null, null);
    Set<ServiceComponentHostResponse> resps = controller.getHostComponents(Collections.singleton(r));
    Assert.assertEquals(1, resps.size());

    ServiceComponentHostResponse resp =
        resps.iterator().next();

    Assert.assertEquals(c1.getClusterName(), resp.getClusterName());
    Assert.assertEquals(sc1.getName(), resp.getComponentName());
    Assert.assertEquals(s1.getName(), resp.getServiceName());
    Assert.assertEquals(sch1.getHostName(), resp.getHostname());
    Assert.assertEquals(sch1.getDesiredState().toString(),
        resp.getDesiredState());
    Assert.assertEquals(sch1.getState().toString(),
        resp.getLiveState());
    Assert.assertEquals(sch1.getStackVersion().getStackId(),
        resp.getStackVersion());

  }"
