project_url,sha_detected,node_id,project_name,java_class,test_method,module,source_file,test_method_code,extraction_status,extraction_error
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.protocol.TestBufferingNHttpHandlers#testHttpPostsChunked,apache-httpcore,org.apache.http.nio.protocol.TestBufferingNHttpHandlers,testHttpPostsChunked,httpcore-nio,httpcore-nio/src/test/java/org/apache/http/nio/protocol/TestBufferingNHttpHandlers.java,"@Test
    public void testHttpPostsChunked() throws Exception {
        HttpRequestExecutionHandler requestExecutionHandler = new RequestExecutionHandler() {

            @Override
            protected HttpRequest generateRequest(Job testjob) {
                String s = testjob.getPattern() + ""x"" + testjob.getCount();
                HttpEntityEnclosingRequest r = new BasicHttpEntityEnclosingRequest(""POST"", s);
                NStringEntity entity = null;
                try {
                    entity = new NStringEntity(testjob.getExpected(), ""US-ASCII"");
                    entity.setChunked(true);
                } catch (UnsupportedEncodingException ignore) {
                }
                r.setEntity(entity);
                return r;
            }

        };
        executeStandardTest(new RequestHandler(), requestExecutionHandler);
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.protocol.TestBufferingNHttpHandlers#testHttpPostsHTTP10,apache-httpcore,org.apache.http.nio.protocol.TestBufferingNHttpHandlers,testHttpPostsHTTP10,httpcore-nio,httpcore-nio/src/test/java/org/apache/http/nio/protocol/TestBufferingNHttpHandlers.java,"@Test
    public void testHttpPostsHTTP10() throws Exception {
        HttpRequestExecutionHandler requestExecutionHandler = new RequestExecutionHandler() {

            @Override
            protected HttpRequest generateRequest(Job testjob) {
                String s = testjob.getPattern() + ""x"" + testjob.getCount();
                HttpEntityEnclosingRequest r = new BasicHttpEntityEnclosingRequest(""POST"", s,
                        HttpVersion.HTTP_1_0);
                NStringEntity entity = null;
                try {
                    entity = new NStringEntity(testjob.getExpected(), ""US-ASCII"");
                } catch (UnsupportedEncodingException ignore) {
                }
                r.setEntity(entity);
                return r;
            }

        };
        executeStandardTest(new RequestHandler(), requestExecutionHandler);
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.protocol.TestBufferingNHttpHandlers#testHttpPostsWithExpectContinue,apache-httpcore,org.apache.http.nio.protocol.TestBufferingNHttpHandlers,testHttpPostsWithExpectContinue,httpcore-nio,httpcore-nio/src/test/java/org/apache/http/nio/protocol/TestBufferingNHttpHandlers.java,"@Test
    public void testHttpPostsWithExpectContinue() throws Exception {
        HttpRequestExecutionHandler requestExecutionHandler = new RequestExecutionHandler() {

            @Override
            protected HttpRequest generateRequest(Job testjob) {
                String s = testjob.getPattern() + ""x"" + testjob.getCount();
                HttpEntityEnclosingRequest r = new BasicHttpEntityEnclosingRequest(""POST"", s);
                NStringEntity entity = null;
                try {
                    entity = new NStringEntity(testjob.getExpected(), ""US-ASCII"");
                } catch (UnsupportedEncodingException ignore) {
                }
                r.setEntity(entity);
                r.getParams().setBooleanParameter(CoreProtocolPNames.USE_EXPECT_CONTINUE, true);
                return r;
            }

        };
        executeStandardTest(new RequestHandler(), requestExecutionHandler);
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers#testInputThrottling,apache-httpcore,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers,testInputThrottling,httpcore-nio,httpcore-nio/src/test/java/org/apache/http/nio/protocol/TestThrottlingNHttpHandlers.java,"@Test
    public void testInputThrottling() throws Exception {
        HttpRequestExecutionHandler requestExecutionHandler = new HttpRequestExecutionHandler() {

            public void initalizeContext(final HttpContext context, final Object attachment) {
                context.setAttribute(""queue"", attachment);
            }

            public HttpRequest submitRequest(final HttpContext context) {

                @SuppressWarnings(""unchecked"")
                Queue<Job> queue = (Queue<Job>) context.getAttribute(""queue"");
                if (queue == null) {
                    throw new IllegalStateException(""Queue is null"");
                }

                Job testjob = queue.poll();
                context.setAttribute(""job"", testjob);

                if (testjob != null) {
                    String s = testjob.getPattern() + ""x"" + testjob.getCount();
                    HttpEntityEnclosingRequest r = new BasicHttpEntityEnclosingRequest(""POST"", s);
                    StringEntity entity = null;
                    try {
                        entity = new StringEntity(testjob.getExpected(), ""US-ASCII"");
                        entity.setChunked(testjob.getCount() % 2 == 0);
                    } catch (UnsupportedEncodingException ignore) {
                    }
                    r.setEntity(entity);
                    return r;
                } else {
                    return null;
                }
            }

            public void handleResponse(final HttpResponse response, final HttpContext context) {
                Job testjob = (Job) context.removeAttribute(""job"");
                if (testjob == null) {
                    throw new IllegalStateException(""TestJob is null"");
                }

                int statusCode = response.getStatusLine().getStatusCode();
                String content = null;

                HttpEntity entity = response.getEntity();
                if (entity != null) {
                    try {
                        // Simulate slow response handling in order to cause the
                        // internal content buffer to fill up, forcing the
                        // protocol handler to throttle input rate
                        ByteArrayOutputStream outstream = new ByteArrayOutputStream();
                        InputStream instream = entity.getContent();
                        byte[] tmp = new byte[2048];
                        int l;
                        while((l = instream.read(tmp)) != -1) {
                            Thread.sleep(1);
                            outstream.write(tmp, 0, l);
                        }
                        ContentType contentType = ContentType.getOrDefault(entity);
                        String charset = contentType.getCharset();
                        if (charset == null) {
                            charset = HTTP.DEFAULT_CONTENT_CHARSET;
                        }
                        content = new String(outstream.toByteArray(), charset);
                    } catch (InterruptedException ex) {
                        content = ""Interrupted: "" + ex.getMessage();
                    } catch (IOException ex) {
                        content = ""I/O exception: "" + ex.getMessage();
                    }
                }
                testjob.setResult(statusCode, content);
            }

            public void finalizeContext(final HttpContext context) {
                Job testjob = (Job) context.removeAttribute(""job"");
                if (testjob != null) {
                    testjob.fail(""Request failed"");
                }
            }

        };
        int connNo = 3;
        int reqNo = 20;
        Job[] jobs = new Job[connNo * reqNo];
        for (int i = 0; i < jobs.length; i++) {
            jobs[i] = new Job(10000);
        }
        Queue<Job> queue = new ConcurrentLinkedQueue<Job>();
        for (int i = 0; i < jobs.length; i++) {
            queue.add(jobs[i]);
        }

        HttpProcessor serverHttpProc = new ImmutableHttpProcessor(new HttpResponseInterceptor[] {
                new ResponseDate(),
                new ResponseServer(),
                new ResponseContent(),
                new ResponseConnControl()
        });

        ThrottlingHttpServiceHandler serviceHandler = new ThrottlingHttpServiceHandler(
                serverHttpProc,
                new DefaultHttpResponseFactory(),
                new DefaultConnectionReuseStrategy(),
                this.execService,
                this.server.getParams());

        serviceHandler.setHandlerResolver(
                new SimpleHttpRequestHandlerResolver(new RequestHandler()));
        serviceHandler.setEventListener(
                new SimpleEventListener());

        HttpProcessor clientHttpProc = new ImmutableHttpProcessor(new HttpRequestInterceptor[] {
                new RequestContent(),
                new RequestTargetHost(),
                new RequestConnControl(),
                new RequestUserAgent(),
                new RequestExpectContinue()});

        ThrottlingHttpClientHandler clientHandler = new ThrottlingHttpClientHandler(
                clientHttpProc,
                requestExecutionHandler,
                new DefaultConnectionReuseStrategy(),
                this.execService,
                this.client.getParams());

        clientHandler.setEventListener(
                new SimpleEventListener());

        this.server.start(serviceHandler);
        this.client.start(clientHandler);

        ListenerEndpoint endpoint = this.server.getListenerEndpoint();
        endpoint.waitFor();
        InetSocketAddress serverAddress = (InetSocketAddress) endpoint.getAddress();

        Assert.assertEquals(""Test server status"", IOReactorStatus.ACTIVE, this.server.getStatus());

        Queue<SessionRequest> connRequests = new LinkedList<SessionRequest>();
        for (int i = 0; i < connNo; i++) {
            SessionRequest sessionRequest = this.client.openConnection(
                    new InetSocketAddress(""localhost"", serverAddress.getPort()),
                    queue);
            connRequests.add(sessionRequest);
        }

        while (!connRequests.isEmpty()) {
            SessionRequest sessionRequest = connRequests.remove();
            sessionRequest.waitFor();
            if (sessionRequest.getException() != null) {
                throw sessionRequest.getException();
            }
            Assert.assertNotNull(sessionRequest.getSession());
        }

        Assert.assertEquals(""Test client status"", IOReactorStatus.ACTIVE, this.client.getStatus());

        for (int i = 0; i < jobs.length; i++) {
            Job testjob = jobs[i];
            testjob.waitFor();
            if (testjob.isSuccessful()) {
                Assert.assertEquals(HttpStatus.SC_OK, testjob.getStatusCode());
                Assert.assertEquals(testjob.getExpected(), testjob.getResult());
            } else {
                Assert.fail(testjob.getFailureMessage());
            }
        }
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers#testSimpleHttpGets,apache-httpcore,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers,testSimpleHttpGets,httpcore-nio,httpcore-nio/src/test/java/org/apache/http/nio/protocol/TestThrottlingNHttpHandlers.java,"@Test
    public void testSimpleHttpGets() throws Exception {
        HttpRequestExecutionHandler requestExecutionHandler = new RequestExecutionHandler() {

            @Override
            protected HttpRequest generateRequest(Job testjob) {
                String s = testjob.getPattern() + ""x"" + testjob.getCount();
                return new BasicHttpRequest(""GET"", s);
            }

        };
        executeStandardTest(new RequestHandler(), requestExecutionHandler);
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers#testSimpleHttpPostsChunked,apache-httpcore,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers,testSimpleHttpPostsChunked,httpcore-nio,httpcore-nio/src/test/java/org/apache/http/nio/protocol/TestThrottlingNHttpHandlers.java,"@Test
    public void testSimpleHttpPostsChunked() throws Exception {
        HttpRequestExecutionHandler requestExecutionHandler = new RequestExecutionHandler() {

            @Override
            protected HttpRequest generateRequest(Job testjob) {
                String s = testjob.getPattern() + ""x"" + testjob.getCount();
                HttpEntityEnclosingRequest r = new BasicHttpEntityEnclosingRequest(""POST"", s);
                NStringEntity entity = null;
                try {
                    entity = new NStringEntity(testjob.getExpected(), ""US-ASCII"");
                    entity.setChunked(true);
                } catch (UnsupportedEncodingException ignore) {
                }
                r.setEntity(entity);
                return r;
            }

        };
        executeStandardTest(new RequestHandler(), requestExecutionHandler);
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers#testSimpleHttpPostsHTTP10,apache-httpcore,org.apache.http.nio.protocol.TestThrottlingNHttpHandlers,testSimpleHttpPostsHTTP10,httpcore-nio,httpcore-nio/src/test/java/org/apache/http/nio/protocol/TestThrottlingNHttpHandlers.java,"@Test
    public void testSimpleHttpPostsHTTP10() throws Exception {
        HttpRequestExecutionHandler requestExecutionHandler = new RequestExecutionHandler() {

            @Override
            protected HttpRequest generateRequest(Job testjob) {
                String s = testjob.getPattern() + ""x"" + testjob.getCount();
                HttpEntityEnclosingRequest r = new BasicHttpEntityEnclosingRequest(""POST"", s,
                        HttpVersion.HTTP_1_0);
                NStringEntity entity = null;
                try {
                    entity = new NStringEntity(testjob.getExpected(), ""US-ASCII"");
                } catch (UnsupportedEncodingException ignore) {
                }
                r.setEntity(entity);
                return r;
            }

        };
        executeStandardTest(new RequestHandler(), requestExecutionHandler);
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.pool.TestConnPool#testCloseExpired,apache-httpcore,org.apache.http.pool.TestConnPool,testCloseExpired,httpcore,httpcore/src/test/java/org/apache/http/pool/TestConnPool.java,"@Test
    public void testCloseExpired() throws Exception {
        HttpConnectionFactory connFactory = Mockito.mock(HttpConnectionFactory.class);

        HttpConnection conn1 = Mockito.mock(HttpConnection.class);
        Mockito.when(conn1.isOpen()).thenReturn(Boolean.FALSE);
        HttpConnection conn2 = Mockito.mock(HttpConnection.class);
        Mockito.when(conn2.isOpen()).thenReturn(Boolean.TRUE);

        Mockito.when(connFactory.create(Mockito.eq(""somehost""))).thenReturn(conn1, conn2);

        LocalConnPool pool = new LocalConnPool(connFactory, 2, 2);

        Future<LocalPoolEntry> future1 = pool.lease(""somehost"", null);
        LocalPoolEntry entry1 = future1.get(1, TimeUnit.SECONDS);
        Assert.assertNotNull(entry1);
        Future<LocalPoolEntry> future2 = pool.lease(""somehost"", null);
        LocalPoolEntry entry2 = future2.get(1, TimeUnit.SECONDS);
        Assert.assertNotNull(entry2);

        entry1.updateExpiry(1, TimeUnit.MILLISECONDS);
        pool.release(entry1, true);

        Thread.sleep(200);

        entry2.updateExpiry(1000, TimeUnit.SECONDS);
        pool.release(entry2, true);

        pool.closeExpired();

        Mockito.verify(conn1).close();
        Mockito.verify(conn2, Mockito.never()).close();

        PoolStats totals = pool.getTotalStats();
        Assert.assertEquals(1, totals.getAvailable());
        Assert.assertEquals(0, totals.getLeased());
        PoolStats stats = pool.getStats(""somehost"");
        Assert.assertEquals(1, stats.getAvailable());
        Assert.assertEquals(0, stats.getLeased());
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.pool.TestConnPool#testCloseIdle,apache-httpcore,org.apache.http.pool.TestConnPool,testCloseIdle,httpcore,httpcore/src/test/java/org/apache/http/pool/TestConnPool.java,"@Test
    public void testCloseIdle() throws Exception {
        HttpConnectionFactory connFactory = Mockito.mock(HttpConnectionFactory.class);

        HttpConnection conn1 = Mockito.mock(HttpConnection.class);
        HttpConnection conn2 = Mockito.mock(HttpConnection.class);

        Mockito.when(connFactory.create(Mockito.eq(""somehost""))).thenReturn(conn1, conn2);

        LocalConnPool pool = new LocalConnPool(connFactory, 2, 2);

        Future<LocalPoolEntry> future1 = pool.lease(""somehost"", null);
        LocalPoolEntry entry1 = future1.get(1, TimeUnit.SECONDS);
        Assert.assertNotNull(entry1);
        Future<LocalPoolEntry> future2 = pool.lease(""somehost"", null);
        LocalPoolEntry entry2 = future2.get(1, TimeUnit.SECONDS);
        Assert.assertNotNull(entry2);

        entry1.updateExpiry(0, TimeUnit.MILLISECONDS);
        pool.release(entry1, true);

        Thread.sleep(200L);

        entry2.updateExpiry(0, TimeUnit.MILLISECONDS);
        pool.release(entry2, true);

        pool.closeIdle(50, TimeUnit.MILLISECONDS);

        Mockito.verify(conn1).close();
        Mockito.verify(conn2, Mockito.never()).close();

        PoolStats totals = pool.getTotalStats();
        Assert.assertEquals(1, totals.getAvailable());
        Assert.assertEquals(0, totals.getLeased());
        PoolStats stats = pool.getStats(""somehost"");
        Assert.assertEquals(1, stats.getAvailable());
        Assert.assertEquals(0, stats.getLeased());

        pool.closeIdle(-1, TimeUnit.MILLISECONDS);

        Mockito.verify(conn2).close();

        totals = pool.getTotalStats();
        Assert.assertEquals(0, totals.getAvailable());
        Assert.assertEquals(0, totals.getLeased());
        stats = pool.getStats(""somehost"");
        Assert.assertEquals(0, stats.getAvailable());
        Assert.assertEquals(0, stats.getLeased());
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.pool.TestConnPool#testCreateNewIfExpired,apache-httpcore,org.apache.http.pool.TestConnPool,testCreateNewIfExpired,httpcore,httpcore/src/test/java/org/apache/http/pool/TestConnPool.java,"@Test
    public void testCreateNewIfExpired() throws Exception {
        HttpConnectionFactory connFactory = Mockito.mock(HttpConnectionFactory.class);

        HttpConnection conn1 = Mockito.mock(HttpConnection.class);
        Mockito.when(connFactory.create(Mockito.eq(""somehost""))).thenReturn(conn1);

        LocalConnPool pool = new LocalConnPool(connFactory, 2, 2);

        Future<LocalPoolEntry> future1 = pool.lease(""somehost"", null);
        LocalPoolEntry entry1 = future1.get(1, TimeUnit.SECONDS);
        Assert.assertNotNull(entry1);

        Mockito.verify(connFactory, Mockito.times(1)).create(Mockito.eq(""somehost""));

        entry1.updateExpiry(1, TimeUnit.MILLISECONDS);
        pool.release(entry1, true);

        Thread.sleep(200L);

        Future<LocalPoolEntry> future2 = pool.lease(""somehost"", null);
        LocalPoolEntry entry2 = future2.get(1, TimeUnit.SECONDS);
        Assert.assertNotNull(entry2);

        Mockito.verify(connFactory, Mockito.times(2)).create(Mockito.eq(""somehost""));

        PoolStats totals = pool.getTotalStats();
        Assert.assertEquals(0, totals.getAvailable());
        Assert.assertEquals(1, totals.getLeased());
        PoolStats stats = pool.getStats(""somehost"");
        Assert.assertEquals(0, stats.getAvailable());
        Assert.assertEquals(1, stats.getLeased());
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.pool.TestConnPool#testLeaseTimeout,apache-httpcore,org.apache.http.pool.TestConnPool,testLeaseTimeout,httpcore,httpcore/src/test/java/org/apache/http/pool/TestConnPool.java,"@Test
    public void testLeaseTimeout() throws Exception {
        HttpConnectionFactory connFactory = Mockito.mock(HttpConnectionFactory.class);

        HttpConnection conn1 = Mockito.mock(HttpConnection.class);
        Mockito.when(connFactory.create(Mockito.eq(""somehost""))).thenReturn(conn1);

        LocalConnPool pool = new LocalConnPool(connFactory, 1, 1);

        Future<LocalPoolEntry> future1 = pool.lease(""somehost"", null);
        GetPoolEntryThread t1 = new GetPoolEntryThread(future1);
        t1.start();
        Future<LocalPoolEntry> future2 = pool.lease(""somehost"", null);
        GetPoolEntryThread t2 = new GetPoolEntryThread(future2, 50, TimeUnit.MICROSECONDS);
        t2.start();

        t1.join(GRACE_PERIOD);
        Assert.assertTrue(future1.isDone());
        LocalPoolEntry entry1 = t1.getEntry();
        Assert.assertNotNull(entry1);
        t2.join(GRACE_PERIOD);
        Assert.assertTrue(t2.getException() instanceof TimeoutException);
        Assert.assertFalse(future2.isDone());
        Assert.assertFalse(future2.isCancelled());
    }",ok,
https://github.com/apache/httpcore,49247d208bde47f652812493e1d3576e136b8eb8,org.apache.http.pool.TestConnPool#testStatefulConnectionRedistributionOnPerRouteMaxLimit,apache-httpcore,org.apache.http.pool.TestConnPool,testStatefulConnectionRedistributionOnPerRouteMaxLimit,httpcore,httpcore/src/test/java/org/apache/http/pool/TestConnPool.java,"@Test
    public void testStatefulConnectionRedistributionOnPerRouteMaxLimit() throws Exception {
        HttpConnectionFactory connFactory = Mockito.mock(HttpConnectionFactory.class);

        HttpConnection conn1 = Mockito.mock(HttpConnection.class);
        HttpConnection conn2 = Mockito.mock(HttpConnection.class);
        HttpConnection conn3 = Mockito.mock(HttpConnection.class);
        Mockito.when(connFactory.create(Mockito.eq(""somehost""))).thenReturn(conn1, conn2, conn3);

        LocalConnPool pool = new LocalConnPool(connFactory, 2, 10);
        pool.setMaxPerRoute(""somehost"", 2);
        pool.setMaxTotal(2);

        Future<LocalPoolEntry> future1 = pool.lease(""somehost"", null);
        GetPoolEntryThread t1 = new GetPoolEntryThread(future1);
        t1.start();
        Future<LocalPoolEntry> future2 = pool.lease(""somehost"", null);
        GetPoolEntryThread t2 = new GetPoolEntryThread(future2);
        t2.start();

        t1.join(GRACE_PERIOD);
        Assert.assertTrue(future1.isDone());
        LocalPoolEntry entry1 = t1.getEntry();
        Assert.assertNotNull(entry1);
        t2.join(GRACE_PERIOD);
        Assert.assertTrue(future2.isDone());
        LocalPoolEntry entry2 = t2.getEntry();
        Assert.assertNotNull(entry2);

        PoolStats totals = pool.getTotalStats();
        Assert.assertEquals(0, totals.getAvailable());
        Assert.assertEquals(2, totals.getLeased());
        Assert.assertEquals(0, totals.getPending());

        entry1.setState(""some-stuff"");
        pool.release(entry1, true);
        entry2.setState(""some-stuff"");
        pool.release(entry2, true);

        Mockito.verify(connFactory, Mockito.times(2)).create(Mockito.eq(""somehost""));

        Future<LocalPoolEntry> future3 = pool.lease(""somehost"", ""some-other-stuff"");
        GetPoolEntryThread t3 = new GetPoolEntryThread(future3);
        t3.start();

        t3.join(GRACE_PERIOD);
        Assert.assertTrue(future3.isDone());
        LocalPoolEntry entry3 = t3.getEntry();
        Assert.assertNotNull(entry3);

        Mockito.verify(connFactory, Mockito.times(3)).create(Mockito.eq(""somehost""));

        Mockito.verify(conn1).close();
        Mockito.verify(conn2, Mockito.never()).close();

        totals = pool.getTotalStats();
        Assert.assertEquals(1, totals.getAvailable());
        Assert.assertEquals(1, totals.getLeased());
    }",ok,
https://github.com/doanduyhai/Achilles,f52f7ec93b3da758119dbbbc1be8dad8e8783764,info.archinnov.achilles.internal.statement.wrapper.RegularStatementWrapperTest#should_trace_query,doanduyhai-Achilles,info.archinnov.achilles.internal.statement.wrapper.RegularStatementWrapperTest,should_trace_query,achilles-core,achilles-core/src/test/java/info/archinnov/achilles/internal/statement/wrapper/RegularStatementWrapperTest.java,"@Test
    public void should_trace_query() throws Exception {
        //Given
        wrapper = new RegularStatementWrapper(Entity1.class, rs, new Object[] { 1 }, ONE, NO_LISTENER, NO_SERIAL_CONSISTENCY);

        ExecutionInfo executionInfo = mock(ExecutionInfo.class, RETURNS_DEEP_STUBS);

        QueryTrace.Event event = mock(QueryTrace.Event.class);
        when(resultSet.getAllExecutionInfo()).thenReturn(Arrays.asList(executionInfo));
        when(executionInfo.getAchievedConsistencyLevel()).thenReturn(ConsistencyLevel.ALL);
        when(executionInfo.getQueryTrace().getEvents()).thenReturn(Arrays.asList(event));
        when(event.getDescription()).thenReturn(""description"");
        when(event.getSource()).thenReturn(InetAddress.getLocalHost());
        when(event.getSourceElapsedMicros()).thenReturn(100);
        when(event.getThreadName()).thenReturn(""thread"");

        //When
        wrapper.tracing(resultSet);

        //Then

    }",ok,
https://github.com/doanduyhai/Achilles,f52f7ec93b3da758119dbbbc1be8dad8e8783764,info.archinnov.achilles.test.integration.tests.ClusteredEntityIT#should_persist_with_ttl,doanduyhai-Achilles,info.archinnov.achilles.test.integration.tests.ClusteredEntityIT,should_persist_with_ttl,integration-test,integration-test/src/test/java/info/archinnov/achilles/test/integration/tests/ClusteredEntityIT.java,"@Test
	public void should_persist_with_ttl() throws Exception {
		compoundKey = new ClusteredKey(RandomUtils.nextLong(), RandomUtils.nextInt(), ""name"");

		entity = new ClusteredEntity(compoundKey, ""clustered_value"");

		manager.persist(entity, OptionsBuilder.withTtl(1));

		assertThat(manager.find(ClusteredEntity.class, compoundKey)).isNotNull();

		Thread.sleep(1000);

		assertThat(manager.find(ClusteredEntity.class, compoundKey)).isNull();
	}",ok,
https://github.com/doanduyhai/Achilles,f52f7ec93b3da758119dbbbc1be8dad8e8783764,info.archinnov.achilles.test.integration.tests.ClusteredEntityIT#should_update_with_ttl,doanduyhai-Achilles,info.archinnov.achilles.test.integration.tests.ClusteredEntityIT,should_update_with_ttl,integration-test,integration-test/src/test/java/info/archinnov/achilles/test/integration/tests/ClusteredEntityIT.java,"@Test
	public void should_update_with_ttl() throws Exception {
		compoundKey = new ClusteredKey(RandomUtils.nextLong(), RandomUtils.nextInt(), ""name"");
		entity = new ClusteredEntity(compoundKey, ""clustered_value"");
		entity = manager.persist(entity, OptionsBuilder.withTtl(1));

		assertThat(manager.find(ClusteredEntity.class, compoundKey)).isNotNull();

		Thread.sleep(1000);

		assertThat(manager.find(ClusteredEntity.class, compoundKey)).isNull();
	}",ok,
https://github.com/doanduyhai/Achilles,f52f7ec93b3da758119dbbbc1be8dad8e8783764,info.archinnov.achilles.test.integration.tests.SecondaryIndexIT#should_return_entities_for_indexed_query,doanduyhai-Achilles,info.archinnov.achilles.test.integration.tests.SecondaryIndexIT,should_return_entities_for_indexed_query,integration-test,integration-test/src/test/java/info/archinnov/achilles/test/integration/tests/SecondaryIndexIT.java,"@Test
    public void should_return_entities_for_indexed_query() throws Exception {
        CompleteBean entity1 = CompleteBeanTestBuilder.builder().randomId().name(""DuyHai"").buid();
        CompleteBean entity2 = CompleteBeanTestBuilder.builder().randomId().name(""John DOO"").buid();

        manager.persist(entity1);
        manager.persist(entity2);

        IndexCondition condition = new IndexCondition(""name"", ""John DOO"");
        List<CompleteBean> actual = manager.indexedQuery(CompleteBean.class, condition).get();

        assertThat(actual).hasSize(1);

        CompleteBean found1 = actual.get(0);
        assertThat(found1).isNotNull();

    }",ok,
https://github.com/elasticjob/elastic-job-lite,b022898e,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest#assertFindJobExecutionEventsWithTime,elasticjob-elastic-job-lite,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest,assertFindJobExecutionEventsWithTime,elastic-job-lite-core,elastic-job-lite-core/src/test/java/io/elasticjob/lite/event/rdb/JobEventRdbSearchTest.java,"@Test
    public void assertFindJobExecutionEventsWithTime() {
        Date now = new Date();
        Date tenMinutesBefore = new Date(now.getTime() - 10 * 60 * 1000);
        JobEventRdbSearch.Result<JobExecutionEvent> result = repository.findJobExecutionEvents(new JobEventRdbSearch.Condition(10, 1, null, null, tenMinutesBefore, null, null));
        assertThat(result.getTotal(), is(500));
        assertThat(result.getRows().size(), is(10));
        result = repository.findJobExecutionEvents(new JobEventRdbSearch.Condition(10, 1, null, null, now, null, null));
        assertThat(result.getTotal(), is(0));
        assertThat(result.getRows().size(), is(0));
        result = repository.findJobExecutionEvents(new JobEventRdbSearch.Condition(10, 1, null, null, null, tenMinutesBefore, null));
        assertThat(result.getTotal(), is(0));
        assertThat(result.getRows().size(), is(0));
        result = repository.findJobExecutionEvents(new JobEventRdbSearch.Condition(10, 1, null, null, null, now, null));
        assertThat(result.getTotal(), is(500));
        assertThat(result.getRows().size(), is(10));
        result = repository.findJobExecutionEvents(new JobEventRdbSearch.Condition(10, 1, null, null, tenMinutesBefore, now, null));
        assertThat(result.getTotal(), is(500));
        assertThat(result.getRows().size(), is(10));
    }",ok,
https://github.com/elasticjob/elastic-job-lite,b022898e,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest#assertFindJobStatusTraceEventsWithTime,elasticjob-elastic-job-lite,io.elasticjob.lite.event.rdb.JobEventRdbSearchTest,assertFindJobStatusTraceEventsWithTime,elastic-job-lite-core,elastic-job-lite-core/src/test/java/io/elasticjob/lite/event/rdb/JobEventRdbSearchTest.java,"@Test
    public void assertFindJobStatusTraceEventsWithTime() {
        Date now = new Date();
        Date tenMinutesBefore = new Date(now.getTime() - 10 * 60 * 1000);
        JobEventRdbSearch.Result<JobStatusTraceEvent> result = repository.findJobStatusTraceEvents(new JobEventRdbSearch.Condition(10, 1, null, null, tenMinutesBefore, null, null));
        assertThat(result.getTotal(), is(500));
        assertThat(result.getRows().size(), is(10));
        result = repository.findJobStatusTraceEvents(new JobEventRdbSearch.Condition(10, 1, null, null, now, null, null));
        assertThat(result.getTotal(), is(0));
        assertThat(result.getRows().size(), is(0));
        result = repository.findJobStatusTraceEvents(new JobEventRdbSearch.Condition(10, 1, null, null, null, tenMinutesBefore, null));
        assertThat(result.getTotal(), is(0));
        assertThat(result.getRows().size(), is(0));
        result = repository.findJobStatusTraceEvents(new JobEventRdbSearch.Condition(10, 1, null, null, null, now, null));
        assertThat(result.getTotal(), is(500));
        assertThat(result.getRows().size(), is(10));
        result = repository.findJobStatusTraceEvents(new JobEventRdbSearch.Condition(10, 1, null, null, tenMinutesBefore, now, null));
        assertThat(result.getTotal(), is(500));
        assertThat(result.getRows().size(), is(10));
    }",ok,
https://github.com/elasticjob/elastic-job-lite,b022898e,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterQueryWithoutCacheTest#assertGetRegistryCenterTime,elasticjob-elastic-job-lite,io.elasticjob.lite.reg.zookeeper.ZookeeperRegistryCenterQueryWithoutCacheTest,assertGetRegistryCenterTime,elastic-job-lite-core,elastic-job-lite-core/src/test/java/io/elasticjob/lite/reg/zookeeper/ZookeeperRegistryCenterQueryWithoutCacheTest.java,"@Test
    public void assertGetRegistryCenterTime() {
        long regCenterTime = zkRegCenter.getRegistryCenterTime(""/_systemTime/current"");
        assertTrue(regCenterTime <= System.currentTimeMillis());
        long updatedRegCenterTime = zkRegCenter.getRegistryCenterTime(""/_systemTime/current"");
        System.out.println(regCenterTime + "","" + updatedRegCenterTime);
        assertTrue(regCenterTime < updatedRegCenterTime);
    }",ok,
